,n,avg_real,avg_cpu,med_cost,matrix,popsize
0,5,7624500.0,7500000.0,1.8381227481602793,matrices/5_random_adj_mat_4.txt,30
0,5,7675820.0,7500000.0,2.907493662653474,matrices/5_random_adj_mat_5.txt,30
0,5,7687308.0,7500000.0,2.907678316977325,matrices/5_random_adj_mat_6.txt,30
0,5,7833452.0,7500000.0,2.72738402847107,matrices/5_random_adj_mat_7.txt,30
0,5,7700952.0,7500000.0,2.1307530483783985,matrices/5_random_adj_mat_8.txt,30
0,5,7698528.0,8125000.0,2.616055718212318,matrices/5_random_adj_mat_9.txt,30
0,6,9775732.0,9375000.0,2.6549481998199593,matrices/6_random_adj_mat_0.txt,30
0,6,9772628.0,9375000.0,2.3857942300953416,matrices/6_random_adj_mat_1.txt,30
0,6,9758048.0,10000000.0,2.5826910133607814,matrices/6_random_adj_mat_2.txt,30
0,6,9785400.0,10000000.0,2.6244799553107248,matrices/6_random_adj_mat_3.txt,30
0,6,9754380.0,9375000.0,2.204890873346207,matrices/6_random_adj_mat_4.txt,30
0,6,9783224.0,10000000.0,2.1213700507683013,matrices/6_random_adj_mat_5.txt,30
0,6,9759208.0,10000000.0,1.7547496920325507,matrices/6_random_adj_mat_6.txt,30
0,6,9712956.0,10000000.0,1.9668510853745371,matrices/6_random_adj_mat_7.txt,30
0,6,9772520.0,9375000.0,2.4785680059775683,matrices/6_random_adj_mat_8.txt,30
0,6,9729736.0,10000000.0,2.442624832178839,matrices/6_random_adj_mat_9.txt,30
0,7,11908452.0,11875000.0,2.5485158336662055,matrices/7_random_adj_mat_0.txt,30
0,7,11962744.0,11250000.0,2.1133715738835726,matrices/7_random_adj_mat_1.txt,30
0,7,12543684.0,12500000.0,2.765538655869785,matrices/7_random_adj_mat_2.txt,30
0,7,12236168.0,11875000.0,2.846818037575111,matrices/7_random_adj_mat_3.txt,30
0,7,12032096.0,12500000.0,2.490845941532837,matrices/7_random_adj_mat_4.txt,30
0,7,11936116.0,11875000.0,2.5723564469140525,matrices/7_random_adj_mat_5.txt,30
0,7,11903240.0,11875000.0,2.399317511596459,matrices/7_random_adj_mat_6.txt,30
0,7,11985232.0,11875000.0,2.869162661634958,matrices/7_random_adj_mat_7.txt,30
0,7,12191648.0,12500000.0,2.3131457844957337,matrices/7_random_adj_mat_8.txt,30
0,7,11978476.0,11875000.0,1.9213979013365257,matrices/7_random_adj_mat_9.txt,30
0,8,14466204.0,14375000.0,2.1692532406726444,matrices/8_random_adj_mat_0.txt,30
0,8,14244464.0,13750000.0,2.617022360072963,matrices/8_random_adj_mat_1.txt,30
0,8,14497900.0,14375000.0,2.922101088853702,matrices/8_random_adj_mat_2.txt,30
0,8,14484544.0,14375000.0,2.5500304966934046,matrices/8_random_adj_mat_3.txt,30
0,8,14370792.0,14375000.0,2.259541309300535,matrices/8_random_adj_mat_4.txt,30
0,8,14328948.0,14375000.0,2.5947795613832856,matrices/8_random_adj_mat_5.txt,30
0,8,14283332.0,14375000.0,2.6801242091455992,matrices/8_random_adj_mat_6.txt,30
0,8,14351908.0,14375000.0,2.653053185766895,matrices/8_random_adj_mat_7.txt,30
0,8,14349392.0,14375000.0,2.9245232677730293,matrices/8_random_adj_mat_8.txt,30
0,8,14290736.0,14375000.0,2.3974053238819213,matrices/8_random_adj_mat_9.txt,30
0,9,17215172.0,17500000.0,2.7619467561551287,matrices/9_random_adj_mat_0.txt,30
0,9,16941248.0,16875000.0,3.4250616930531534,matrices/9_random_adj_mat_1.txt,30
0,9,17227304.0,16875000.0,2.9762434929458994,matrices/9_random_adj_mat_2.txt,30
0,9,17143956.0,16875000.0,2.4796224566556866,matrices/9_random_adj_mat_3.txt,30
0,9,17098116.0,16875000.0,2.748789980645658,matrices/9_random_adj_mat_4.txt,30
