,n,avg_real,avg_cpu,med_cost,matrix,restarts
0,30,144445800.0,140625000.0,8.95513689501681,matrices/30_random_adj_mat_5.txt,50
0,30,138173900.0,140625000.0,7.531810247783218,matrices/30_random_adj_mat_6.txt,50
0,30,126805300.0,125000000.0,8.041206005955535,matrices/30_random_adj_mat_7.txt,50
0,30,126509800.0,125000000.0,8.000258415869299,matrices/30_random_adj_mat_8.txt,50
0,30,125766200.0,125000000.0,7.440476891200422,matrices/30_random_adj_mat_9.txt,50
0,40,207238100.0,218750000.0,11.19402327158832,matrices/40_random_adj_mat_0.txt,50
0,40,204390300.0,203125000.0,9.870011144537203,matrices/40_random_adj_mat_1.txt,50
0,40,210954100.0,218750000.0,10.637738917411781,matrices/40_random_adj_mat_2.txt,50
0,40,204510800.0,203125000.0,10.677244227319013,matrices/40_random_adj_mat_3.txt,50
0,40,211649900.0,203125000.0,10.173147081961412,matrices/40_random_adj_mat_4.txt,50
0,40,198693800.0,203125000.0,10.734554216148293,matrices/40_random_adj_mat_5.txt,50
0,40,205004900.0,203125000.0,9.729909199839325,matrices/40_random_adj_mat_6.txt,50
0,40,209042700.0,203125000.0,10.397316654237926,matrices/40_random_adj_mat_7.txt,50
0,40,197118200.0,203125000.0,9.80362729404404,matrices/40_random_adj_mat_8.txt,50
0,40,198534000.0,187500000.0,11.146371860348832,matrices/40_random_adj_mat_9.txt,50
0,50,283648100.0,281250000.0,13.39204195724995,matrices/50_random_adj_mat_0.txt,50
0,50,282110100.0,281250000.0,13.54045946889804,matrices/50_random_adj_mat_1.txt,50
0,50,280216000.0,281250000.0,12.53370663925688,matrices/50_random_adj_mat_2.txt,50
0,50,301195200.0,296875000.0,12.698281740710389,matrices/50_random_adj_mat_3.txt,50
0,50,298826000.0,312500000.0,12.874185445799588,matrices/50_random_adj_mat_4.txt,50
0,50,294595000.0,281250000.0,13.682314402753216,matrices/50_random_adj_mat_5.txt,50
0,50,302979300.0,281250000.0,13.903305892263932,matrices/50_random_adj_mat_6.txt,50
0,50,299420800.0,296875000.0,12.135212143874108,matrices/50_random_adj_mat_7.txt,50
0,50,291933400.0,296875000.0,11.468763533279695,matrices/50_random_adj_mat_8.txt,50
0,50,280811800.0,281250000.0,11.754324386352067,matrices/50_random_adj_mat_9.txt,50
